postid,sourcelink,text,imagelink,creationtime
'33096472','https://www.twitter.com/jackroadnbetty/status/1211120283077074947',"'Vintage ROLEX SEA-DWELLER MARK4 ref.1665 cal.1570 1970's https://t.co/Ruvzl2dEK1 #ROLEX #VintageROLEX #antiqueROLEX #vintagewatches #vintage #antique #taxfree #jackroad #bettyroad #jewelry #jewelrywatch #Watch #Luxurywatch #LuxuryBrand #watchmakers #watchmaking #SEADWELLER #MARK4 https://t.co/Hzs0BJFnXB'",'https://pbs.twimg.com/media/EM7DeWzU8AEY78_.jpg','2019-12-29T03:02:31Z'
'33096471','https://www.twitter.com/jackroadnbetty/status/1211120283077074947',"'Vintage ROLEX SEA-DWELLER MARK4 ref.1665 cal.1570 1970's https://t.co/Ruvzl2dEK1 #ROLEX #VintageROLEX #antiqueROLEX #vintagewatches #vintage #antique #taxfree #jackroad #bettyroad #jewelry #jewelrywatch #Watch #Luxurywatch #LuxuryBrand #watchmakers #watchmaking #SEADWELLER #MARK4 https://t.co/Hzs0BJFnXB'",'https://pbs.twimg.com/media/EM7DeUVUUAAby2T.jpg','2019-12-29T03:02:31Z'
'33096470','https://www.twitter.com/jackroadnbetty/status/1211120283077074947',"'Vintage ROLEX SEA-DWELLER MARK4 ref.1665 cal.1570 1970's https://t.co/Ruvzl2dEK1 #ROLEX #VintageROLEX #antiqueROLEX #vintagewatches #vintage #antique #taxfree #jackroad #bettyroad #jewelry #jewelrywatch #Watch #Luxurywatch #LuxuryBrand #watchmakers #watchmaking #SEADWELLER #MARK4 https://t.co/Hzs0BJFnXB'",'https://pbs.twimg.com/media/EM7DeTzVAAEffVv.jpg','2019-12-29T03:02:31Z'
'33096474','https://www.twitter.com/jackroadnbetty/status/1211118096276025344',"'Vintage ROLEX Chameleon Orchid ref.2059 cal.1400 19560's https://t.co/lAn8TB0WPW #ROLEX #VintageROLEX #antiqueROLEX #vintagewatches #vintage #antique #taxfree #jackroad #bettyroad #jewelry #jewelrywatch #Watch #Luxurywatch #LuxuryBrand #watchmakers #watchmaking #Chameleon #Orchid https://t.co/ZK190nLhWM'",'https://pbs.twimg.com/media/EM7Be9oUEAAZAAE.jpg','2019-12-29T02:53:50Z'
'33096473','https://www.twitter.com/jackroadnbetty/status/1211118096276025344',"'Vintage ROLEX Chameleon Orchid ref.2059 cal.1400 19560's https://t.co/lAn8TB0WPW #ROLEX #VintageROLEX #antiqueROLEX #vintagewatches #vintage #antique #taxfree #jackroad #bettyroad #jewelry #jewelrywatch #Watch #Luxurywatch #LuxuryBrand #watchmakers #watchmaking #Chameleon #Orchid https://t.co/ZK190nLhWM'",'https://pbs.twimg.com/media/EM7Be9mVAAAB-ux.jpg','2019-12-29T02:53:50Z'
'33096475','https://www.twitter.com/jackroadnbetty/status/1211118096276025344',"'Vintage ROLEX Chameleon Orchid ref.2059 cal.1400 19560's https://t.co/lAn8TB0WPW #ROLEX #VintageROLEX #antiqueROLEX #vintagewatches #vintage #antique #taxfree #jackroad #bettyroad #jewelry #jewelrywatch #Watch #Luxurywatch #LuxuryBrand #watchmakers #watchmaking #Chameleon #Orchid https://t.co/ZK190nLhWM'",'https://pbs.twimg.com/media/EM7BfAAVUAE0oCd.jpg','2019-12-29T02:53:50Z'
'33096476','https://www.twitter.com/jackroadnbetty/status/1211118096276025344',"'Vintage ROLEX Chameleon Orchid ref.2059 cal.1400 19560's https://t.co/lAn8TB0WPW #ROLEX #VintageROLEX #antiqueROLEX #vintagewatches #vintage #antique #taxfree #jackroad #bettyroad #jewelry #jewelrywatch #Watch #Luxurywatch #LuxuryBrand #watchmakers #watchmaking #Chameleon #Orchid https://t.co/ZK190nLhWM'",'https://pbs.twimg.com/media/EM7BfCcUEAA_ER9.jpg','2019-12-29T02:53:50Z'
'33096477','https://www.twitter.com/jackroadnbetty/status/1211117728490110976',"'Vintage ROLEX Orchid ref.9493 cal.282 1950's https://t.co/WlMANWJvpd #ROLEX #VintageROLEX #antiqueROLEX #vintagewatches #vintage #antique #taxfree #jackroad #bettyroad #jewelry #jewelrywatch #Watch #Luxurywatch #LuxuryBrand #watchmakers #watchmaking #Orchid https://t.co/7z3Mg9QoJd'",'https://pbs.twimg.com/media/EM7BJbrUcAAn1_H.jpg','2019-12-29T02:52:22Z'
'33096479','https://www.twitter.com/jackroadnbetty/status/1211117728490110976',"'Vintage ROLEX Orchid ref.9493 cal.282 1950's https://t.co/WlMANWJvpd #ROLEX #VintageROLEX #antiqueROLEX #vintagewatches #vintage #antique #taxfree #jackroad #bettyroad #jewelry #jewelrywatch #Watch #Luxurywatch #LuxuryBrand #watchmakers #watchmaking #Orchid https://t.co/7z3Mg9QoJd'",'https://pbs.twimg.com/media/EM7BJcwU8AEjOuq.jpg','2019-12-29T02:52:22Z'
'33096478','https://www.twitter.com/jackroadnbetty/status/1211117728490110976',"'Vintage ROLEX Orchid ref.9493 cal.282 1950's https://t.co/WlMANWJvpd #ROLEX #VintageROLEX #antiqueROLEX #vintagewatches #vintage #antique #taxfree #jackroad #bettyroad #jewelry #jewelrywatch #Watch #Luxurywatch #LuxuryBrand #watchmakers #watchmaking #Orchid https://t.co/7z3Mg9QoJd'",'https://pbs.twimg.com/media/EM7BJbqUwAAahWc.jpg','2019-12-29T02:52:22Z'
'33096480','https://www.twitter.com/jackroadnbetty/status/1211117728490110976',"'Vintage ROLEX Orchid ref.9493 cal.282 1950's https://t.co/WlMANWJvpd #ROLEX #VintageROLEX #antiqueROLEX #vintagewatches #vintage #antique #taxfree #jackroad #bettyroad #jewelry #jewelrywatch #Watch #Luxurywatch #LuxuryBrand #watchmakers #watchmaking #Orchid https://t.co/7z3Mg9QoJd'",'https://pbs.twimg.com/media/EM7BJfHUUAAKqXJ.jpg','2019-12-29T02:52:22Z'
'33096481','https://www.twitter.com/kinchan_jp/status/1211111501710254081',"'友達と忘年会なのでコストコに行ってきます😆  とりあえず友達と待ちなので ミルガウスでスプリットショット✌️  #Rolex #rolex #MILGAUSS #milgauss #ロレックス #ミルガウス #ロレフォト https://t.co/x4ljL15qyu'",'https://pbs.twimg.com/media/EM67cRVUUAANPwZ.jpg','2019-12-29T02:27:38Z'
'33096485','https://www.twitter.com/YeezyhotcomS/status/1211101915724992512',"'Rolex Watch From https://t.co/e3SEmPtZ4l Massage/WhatApp:+8613799689067 Snap:yeezyhotcom susan Wechat/kik:yeezyhotcom Gmail:yeezyhotcom@gmail.com  #rolex #RolexSydneyHobart #WATCH #watches #blogger #fashion #Luxury #vintage #instadaily #OOTD #hypebeast #Uber #pluggedhole https://t.co/c6RG94iiYM'",'https://pbs.twimg.com/media/EM6yvRtUcAA2m2S.jpg','2019-12-29T01:49:32Z'
'33096482','https://www.twitter.com/YeezyhotcomS/status/1211101915724992512',"'Rolex Watch From https://t.co/e3SEmPtZ4l Massage/WhatApp:+8613799689067 Snap:yeezyhotcom susan Wechat/kik:yeezyhotcom Gmail:yeezyhotcom@gmail.com  #rolex #RolexSydneyHobart #WATCH #watches #blogger #fashion #Luxury #vintage #instadaily #OOTD #hypebeast #Uber #pluggedhole https://t.co/c6RG94iiYM'",'https://pbs.twimg.com/media/EM6yvRsUwAA6kqJ.jpg','2019-12-29T01:49:32Z'
'33096484','https://www.twitter.com/YeezyhotcomS/status/1211101915724992512',"'Rolex Watch From https://t.co/e3SEmPtZ4l Massage/WhatApp:+8613799689067 Snap:yeezyhotcom susan Wechat/kik:yeezyhotcom Gmail:yeezyhotcom@gmail.com  #rolex #RolexSydneyHobart #WATCH #watches #blogger #fashion #Luxury #vintage #instadaily #OOTD #hypebeast #Uber #pluggedhole https://t.co/c6RG94iiYM'",'https://pbs.twimg.com/media/EM6yvRtVAAAWzAI.jpg','2019-12-29T01:49:32Z'
'33096483','https://www.twitter.com/YeezyhotcomS/status/1211101915724992512',"'Rolex Watch From https://t.co/e3SEmPtZ4l Massage/WhatApp:+8613799689067 Snap:yeezyhotcom susan Wechat/kik:yeezyhotcom Gmail:yeezyhotcom@gmail.com  #rolex #RolexSydneyHobart #WATCH #watches #blogger #fashion #Luxury #vintage #instadaily #OOTD #hypebeast #Uber #pluggedhole https://t.co/c6RG94iiYM'",'https://pbs.twimg.com/media/EM6yvRuUUAANGpc.jpg','2019-12-29T01:49:32Z'
'33096486','https://www.twitter.com/sabrielle_/status/1211098037633921024',"'Treat yourself right! We work hard and play hard 💘 #rolex  #Gucci  #YSL  #commonprojects https://t.co/H3x99rzRnM'",'https://pbs.twimg.com/media/EM6vPptWsAAjm96.jpg','2019-12-29T01:34:07Z'
'33096487','https://www.twitter.com/Beckertime/status/1211095750349901825',"'https://t.co/uoB6NxvyGU #Rolex 2-Tone #OysterquartzDatejust Ref. 17013.  ALL FACTORY ORIGINAL, 36 mm. YOURS for only $162/mo with #AffirmFinancing @Beckertime #rolexwatch #Watchesofinstagram #watchmania #watchcollector #watchfreak #rolexaholics #rolexcollector #rolexlife https://t.co/A6qKuHKzb8'",'https://pbs.twimg.com/media/EM6tKrKXsAEFrZd.jpg','2019-12-29T01:25:02Z'
'33096488','https://www.twitter.com/Beckertime/status/1211095750349901825',"'https://t.co/uoB6NxvyGU #Rolex 2-Tone #OysterquartzDatejust Ref. 17013.  ALL FACTORY ORIGINAL, 36 mm. YOURS for only $162/mo with #AffirmFinancing @Beckertime #rolexwatch #Watchesofinstagram #watchmania #watchcollector #watchfreak #rolexaholics #rolexcollector #rolexlife https://t.co/A6qKuHKzb8'",'https://pbs.twimg.com/media/EM6tKrZWoAIcHTu.jpg','2019-12-29T01:25:02Z'
'33096489','https://www.twitter.com/AWInc1979/status/1211088208680931328',"'Rolex GMT-Master II 40mm automatic men's watch model  # 116710LN  Take a look at the current price on https://t.co/2SiZgbWyPr at the link below: https://t.co/4sfSOu3AQ2  #Rolex #AuthenticWatches https://t.co/Twtx9hOXQG'",'https://pbs.twimg.com/media/EM6mTrGWsAA9xo7.jpg','2019-12-29T00:55:04Z'
'33096490','https://www.twitter.com/InfoTrack_AUS/status/1211079676153741324',"'@afrancolini delivering some awesome shots on our way into securing second place in the 75th @rshyr yacht race | #infotracksupermaxi #sydneyhobart #rolexsydneyhobart #rshyr #supermaxi #yacht #maxi #maxiracing #rolex… https://t.co/OqbQ3xvMsz'",'','2019-12-29T00:21:10Z'
'33096491','https://www.twitter.com/ThePureWatch/status/1211077497250598912',"'THE #ROLEX OYSTER PERPETUAL DATEJUST STAINLESS W/MOTHER OF PEARL FACE 18KT GOLD # https://t.co/o3msJW2LLJ #Watch #Watches https://t.co/0UoTGueMSg'",'https://pbs.twimg.com/media/EM6ckOHWwAYqwhr.jpg','2019-12-29T00:12:30Z'
'33096492','https://www.twitter.com/etorim_halsun/status/1211070666604068865',"'－デイトナROLEX 116500LN購入記－-2019.6.10～2019.6.30-  デイトナマラソン開始から正規販売店購入までの日記、第21回目です。 #Rolex #ロレックス #デイトナ #116500LN #デイトナマラソン  #正規販売店 #日記 https://t.co/NBWvEWs8yV'",'','2019-12-28T23:45:22Z'
'33096493','https://www.twitter.com/ABetterWrist/status/1211068309543817221',"'When four watch wearing friends met at a pub, they didn't expect to change the world.   Enjoy my story, ""The Day History Will Remember Forever,"" a tale of an alternate Earth.   https://t.co/84z0QxiSrl  #scifi #fantasy #fiction #GrandSeiko #Rolex #Panerai'",'','2019-12-28T23:36:00Z'
'33096494','https://www.twitter.com/luxurybrandssu1/status/1211067521111150593',"'For more info whatsapp 05011562114 #luxury #luxurylifestyle #rolex #Balenciaga #DiOr #Gucci #christiandior https://t.co/KeOfD2sPct'",'https://pbs.twimg.com/media/EM6TfEJXYAE9Agv.jpg','2019-12-28T23:32:52Z'
'33096495','https://www.twitter.com/luxurybrandssu1/status/1211067521111150593',"'For more info whatsapp 05011562114 #luxury #luxurylifestyle #rolex #Balenciaga #DiOr #Gucci #christiandior https://t.co/KeOfD2sPct'",'https://pbs.twimg.com/media/EM6TfEJWoAEAvS0.jpg','2019-12-28T23:32:52Z'
'33096496','https://www.twitter.com/luxurybrandssu1/status/1211067521111150593',"'For more info whatsapp 05011562114 #luxury #luxurylifestyle #rolex #Balenciaga #DiOr #Gucci #christiandior https://t.co/KeOfD2sPct'",'https://pbs.twimg.com/media/EM6TfEyX0AIntJ1.jpg','2019-12-28T23:32:52Z'
'33096497','https://www.twitter.com/luxurybrandssu1/status/1211067521111150593',"'For more info whatsapp 05011562114 #luxury #luxurylifestyle #rolex #Balenciaga #DiOr #Gucci #christiandior https://t.co/KeOfD2sPct'",'https://pbs.twimg.com/media/EM6TfEJX0AAaeoj.jpg','2019-12-28T23:32:52Z'
'33096498','https://www.twitter.com/UdedokeiCom/status/1211066538138030087',"'【ロレックス ミルガウス Ref.116400GV】の価格・スペックをチェック！https://t.co/HFSTRPYCsT #ROLEX　#ロレックス #ミルガウス #Ref116400GV'",'','2019-12-28T23:28:57Z'
'33096499','https://www.twitter.com/andrezztw/status/1211063510819573760',"'Necesito un #rolex submariner 😩'",'','2019-12-28T23:16:56Z'
'33096500','https://www.twitter.com/Luismawatches/status/1211061817302224898',"'There can only be one.....💪 Daytona Reference 116508 Yellow Gold #rolex #daytona #brickellcitycentre https://t.co/y0DqZfMXXE'",'https://pbs.twimg.com/media/EM6OTLjWkAE6-oU.jpg','2019-12-28T23:10:12Z'
'33096501','https://www.twitter.com/everestbands/status/1211059278108336134',"'Awesome #StrapSaturday wrist shot by @gulenissen 🤩 Your Sub C ND looks great on Curved End Tan Leather 🔥 Thanks for sharing brother! #rolex #subc #rolexsubmariner #116610ln #116610lv #114060 #everestbands https://t.co/51pFqxbmXZ'",'https://pbs.twimg.com/media/EM6L_fYXkAAy-fL.jpg','2019-12-28T23:00:06Z'
'33096502','https://www.twitter.com/WilsonandSon/status/1211059018514550784',"'The quintessential Rolex. The Rolex Oyster Perpetual 39 in Oystersteel, 39 mm case, white dial,  Oyster bracelet.  #Rolex #OysterPerpetual https://t.co/HWVTCuggRb'",'https://pbs.twimg.com/media/EM6LwdZW4AIF_O-.jpg','2019-12-28T22:59:05Z'
'33096503','https://www.twitter.com/Aarmanam11/status/1211051539676176384',"'@shuaibahmed1010 a gift 🎁  @RolexPMasters  @ROLEX  @Rolex24Hours  #rolex #Rolex24 #كتاب_محمد_بن_سلمان #SmileWithTaehyung #HappySANAday #YouNetflix #الزواج_الجديد_مغشوش46 #كأس_ولي_العهد #AsimRiaz #for u @shuaibahmed1010 https://t.co/EFJnrc8WRt'",'https://pbs.twimg.com/ext_tw_video_thumb/1211051348466315265/pu/img/MVbMgukfjRc8Oah6.jpg','2019-12-28T22:29:21Z'
'33096504','https://www.twitter.com/LDN2HK/status/1211051014637391875',"'Tokyo time. 📸 by @tvtuyvaaaaaaa.  Cap: #fragmentdesign #theconveni // Jacket: #alexanderwang #tbyalexanderwang // Hoodie: #facetasm x #fragment #hiroshifujiwara // Accessories: #rolex #goros #louisvuitton… https://t.co/2PuGzQ8Bip'",'','2019-12-28T22:27:16Z'
'33096505','https://www.twitter.com/iammarkgreen/status/1211048729723060225',"'I wanna know who dared this bowling ball to try this?!? 😂💯🎳 … …  #golf #golfstyle #golfswing #swingyourswing #trajectory #espn #rolex #golf #usa #love #power #swinggoals #pga #backyard #orovalley #power #smoothality… https://t.co/8fcicbVmBR'",'','2019-12-28T22:18:12Z'
'33090340','https://www.twitter.com/oldie83965319/status/1211048423077449728','#rolex','','2019-12-28T22:16:58Z'
'33090341','https://www.twitter.com/Azzi_Jewelers/status/1211044458109779969',"'The quintessential Rolex. The Rolex Oyster Perpetual 39 in Oystersteel, 39mm case, blue dial, Oyster bracelet. #Rolex # OysterPerpetual #Azzi https://t.co/YsdOS6yTdh'",'https://pbs.twimg.com/media/EM5-U_hW4AAuzPI.jpg','2019-12-28T22:01:13Z'
'33090342','https://www.twitter.com/pawnusarocks/status/1211037424798879744',"'GET ALL 3! #rolex #chanel and #diamondring for #lessthanretailprice ! At #PawnUSA we have all things #luxurious and #designer #forless ! #treatyourself to the #newyear 🌟 https://t.co/bz01WtlyAe'",'https://pbs.twimg.com/media/EM54HFXWsAEqfsy.jpg','2019-12-28T21:33:16Z'
'33090343','https://www.twitter.com/fuamto/status/1211035670090784770',"'VINTAGE RARE ROLEX MENS STAINLESS STEEL SUBMARINER WATCH Ref 5513 Circa 1966 ( 80 Bids ) #VINTAGE #RARE #ROLEX https://t.co/GCI8cjwnx4  6950.0$ Price . 80 Bids Count . End Time: 2019-12-30 03:30:43 PDT'",'','2019-12-28T21:26:18Z'
'33090344','https://www.twitter.com/smartwatchstle/status/1211000041034399747',"'#rolex #style Android 5.1 Smart Watch with Heart Rate Monitor https://t.co/9R3bcmP061 https://t.co/80j2WGGlNn'",'https://pbs.twimg.com/media/EM5WHk4XYAYGnQ-.jpg','2019-12-28T19:04:43Z'
'33090345','https://www.twitter.com/nimrah___/status/1210999144401309696',"'My personal favourites. #rolex https://t.co/UQRnjFDcKJ'",'https://pbs.twimg.com/media/EM5VS47WwAcfBlH.jpg','2019-12-28T19:01:09Z'
'33090346','https://www.twitter.com/nimrah___/status/1210999144401309696',"'My personal favourites. #rolex https://t.co/UQRnjFDcKJ'",'https://pbs.twimg.com/media/EM5VS46XkAAgvpl.jpg','2019-12-28T19:01:09Z'
'33090347','https://www.twitter.com/nimrah___/status/1210999144401309696',"'My personal favourites. #rolex https://t.co/UQRnjFDcKJ'",'https://pbs.twimg.com/media/EM5VS48X0AAxc9a.jpg','2019-12-28T19:01:09Z'
'33090348','https://www.twitter.com/nimrah___/status/1210999144401309696',"'My personal favourites. #rolex https://t.co/UQRnjFDcKJ'",'https://pbs.twimg.com/media/EM5VS47XUAEHlXV.jpg','2019-12-28T19:01:09Z'
'33090349','https://www.twitter.com/ParkersWatches/status/1210999140060188674',"'This pre owned #Rolex Lady Yacht-Master #wristwatch in stainless steel &amp; gold dates from c1998 and is overall in excellent condition with some signs of wear to the bracelet. #ParkersJewellers https://t.co/BuVFGoKmXf'",'','2019-12-28T19:01:08Z'
'33090350','https://www.twitter.com/rotekson/status/1210998866453159937',"'#Rolex Submariner, icône des montres de luxe ( https://t.co/tS6OpWz5FH ) #rolex #classic #horlogerie #submariner'",'','2019-12-28T19:00:03Z'
'33090351','https://www.twitter.com/BaileyandSons/status/1210987061886554115',"'It’s the weekend... let the celebrations continue!! Enjoy everyone... 🥂 #bespoke #platinum #wedding #weddingrings #forhim #forher #baileyandsons #berkhamsted #tissot #omega #luxury #diamond #gift #rolex #bespokejewellery #sapphire #ruby #hertfordshire #london #watch #ring #e… https://t.co/69YMjou4Oh'",'https://pbs.twimg.com/media/EM5KUMzXUAEls0L.jpg','2019-12-28T18:13:09Z'
'33090352','https://www.twitter.com/CoachKillham/status/1210985653170843649',"'I'd block for this dude. 🎶Rolex with the diamonds keep me shinin’.  Gotta have perfect timin’ when I'm ridin’🎶 -Post #Rolex https://t.co/Pijqr1kWy1'",'','2019-12-28T18:07:33Z'
'33090353','https://www.twitter.com/AWInc1979/status/1210983994252288005',"'#Shop https://t.co/2SiZgbWyPr Weekend Steals for the best #deals on #luxury #watches! - #Breitling • #Rolex • #Omega • #Cartier • #Dior • #Corum &amp; many more up to 60% off! Hurry, #sale ends Monday night! https://t.co/BL9ZuQNWi7'",'','2019-12-28T18:00:57Z'
'33090354','https://www.twitter.com/everestbands/status/1210983799565275136',"'#StrapSaturday with the very hot 🔥Ceramic Daytona on Black Rubber🖤 Simply stunning😍Thanks for sharing @rolexandwine 🙏 | Customize your Rolex watch at https://t.co/3p8EseFOwe #rolex #daytona#rolexdaytona #cosmograph #116500ln #116520 #dailywatch #everestbands https://t.co/4YVV856JEt'",'https://pbs.twimg.com/media/EM5HWHPXkAEINgt.jpg','2019-12-28T18:00:11Z'
